id,created_at,closed_at,cancelled_at,customer_id,financial_status,fulfillment_status,processed_at,total_price,shipping_rate,subtotal_price,total_discounts,total_line_items_price
7.96211E+11,11/27/2017,11/27/2017,,8.53216E+11,paid,fulfilled,11/27/2017,22.4,0,22.4,5.6,28
7.96218E+11,11/27/2017,11/27/2017,,6.57632E+11,paid,fulfilled,11/27/2017,22.4,0,22.4,5.6,28
7.96218E+11,11/27/2017,12/5/2017,,8.53223E+11,paid,fulfilled,11/27/2017,32.92,0,32.92,4.48,37.4
7.96218E+11,11/27/2017,11/27/2017,,2.53265E+11,paid,fulfilled,11/27/2017,52.8,0,52.8,13.2,66
7.96242E+11,11/27/2017,,11/27/2017,3.79303E+11,refunded,,11/27/2017,72,0,72,0,72
7.96246E+11,11/27/2017,11/27/2017,,8.24895E+11,paid,fulfilled,11/27/2017,79.2,0,79.2,19.8,99
7.9625E+11,11/27/2017,11/27/2017,,3.79303E+11,paid,fulfilled,11/27/2017,57.6,0,57.6,14.4,72
7.96269E+11,11/27/2017,12/5/2017,,8.53268E+11,partially_refunded,fulfilled,11/27/2017,293.1,15,278.1,30.9,309
7.96269E+11,11/27/2017,11/27/2017,,8.53095E+11,paid,fulfilled,11/27/2017,10,0,10,5,15
7.96293E+11,11/27/2017,12/5/2017,,8.53292E+11,partially_refunded,fulfilled,11/27/2017,43.8,0,40,10,50
7.96294E+11,11/27/2017,11/27/2017,,8.53291E+11,paid,fulfilled,11/27/2017,55.2,0,55.2,13.8,69
7.96298E+11,11/27/2017,12/5/2017,,2.34527E+11,paid,fulfilled,11/27/2017,13,0,13,15,28
7.96302E+11,11/27/2017,12/5/2017,,8.533E+11,paid,fulfilled,11/27/2017,150.4,0,150.4,37.6,188
7.96309E+11,11/27/2017,11/27/2017,,6.08139E+11,paid,fulfilled,11/27/2017,52,0,52,0,52
7.9631E+11,11/27/2017,,11/30/2017,8.51714E+11,refunded,,11/27/2017,33.29,0,30.4,7.6,38
7.96318E+11,11/27/2017,11/27/2017,,8.5332E+11,paid,fulfilled,11/27/2017,25.6,0,25.6,6.4,32
7.96318E+11,11/27/2017,12/5/2017,,4.14461E+11,paid,fulfilled,11/27/2017,20.81,0,19,0,19
7.96323E+11,11/27/2017,11/27/2017,,8.53314E+11,paid,fulfilled,11/27/2017,37.5,0,37.5,0,37.5
7.96328E+11,11/27/2017,11/27/2017,,8.53327E+11,paid,fulfilled,11/27/2017,28.8,0,28.8,0,28.8
7.96336E+11,11/27/2017,11/27/2017,,2.37165E+11,paid,fulfilled,11/27/2017,15,0,15,0,15
7.96381E+11,11/27/2017,11/27/2017,,4.60548E+11,paid,fulfilled,11/27/2017,38.4,0,38.4,9.6,48
7.96381E+11,11/27/2017,12/5/2017,,7.82363E+11,paid,fulfilled,11/27/2017,56,0,56,14,70
7.96396E+11,11/27/2017,12/5/2017,,4.26731E+11,paid,fulfilled,11/27/2017,103,0,103,0,103
7.96434E+11,11/27/2017,11/27/2017,,8.53432E+11,paid,fulfilled,11/27/2017,39.5,0,39.5,0,39.5
7.96434E+11,11/27/2017,11/27/2017,,5.37551E+11,paid,fulfilled,11/27/2017,23.4,0,23.4,2.6,26
7.96437E+11,11/27/2017,11/27/2017,,8696326111,refunded,fulfilled,11/27/2017,39,0,39,0,39
7.96479E+11,11/27/2017,12/5/2017,,5.86081E+11,paid,fulfilled,11/27/2017,45.55,0,41.6,10.4,52
7.96515E+11,11/27/2017,12/5/2017,,8.535E+11,paid,fulfilled,11/27/2017,28.03,0,25.6,6.4,32
7.96566E+11,11/27/2017,11/27/2017,,2.2659E+11,paid,fulfilled,11/27/2017,55.2,0,55.2,13.8,69
7.9657E+11,11/27/2017,11/27/2017,,8.53488E+11,paid,fulfilled,11/27/2017,36.79,0,33.6,8.4,42
7.96588E+11,11/27/2017,11/27/2017,,8.5354E+11,paid,fulfilled,11/27/2017,15.75,0,15.75,1.75,17.5
7.96627E+11,11/27/2017,12/5/2017,,7.60856E+11,partially_refunded,fulfilled,11/27/2017,56.06,0,51.2,12.8,64
7.9663E+11,11/27/2017,12/5/2017,,2.36374E+11,paid,fulfilled,11/27/2017,134.4,0,134.4,33.6,168
7.96652E+11,11/27/2017,11/27/2017,,8693014943,paid,fulfilled,11/27/2017,31.5,0,31.5,0,31.5
7.96673E+11,11/27/2017,,11/30/2017,8.53656E+11,refunded,,11/27/2017,33.29,0,30.4,7.6,38
7.96695E+11,11/27/2017,11/27/2017,,8.53557E+11,partially_refunded,fulfilled,11/27/2017,92.8,0,92.8,23.2,116
7.96703E+11,11/27/2017,12/5/2017,,8.53684E+11,refunded,fulfilled,11/27/2017,53.66,0,49,0,49
7.96723E+11,11/27/2017,11/27/2017,,4.39555E+11,paid,fulfilled,11/27/2017,18.62,0,17,15,32
7.9674E+11,11/27/2017,11/27/2017,,8.5372E+11,paid,fulfilled,11/27/2017,30.4,0,30.4,7.6,38
7.96755E+11,11/27/2017,,,6.6698E+11,partially_refunded,partial,11/27/2017,64,0,64,16,80
7.96767E+11,11/27/2017,11/27/2017,,8.53745E+11,paid,fulfilled,11/27/2017,89.6,0,89.6,0,89.6
7.96771E+11,11/27/2017,11/27/2017,,8.53749E+11,paid,fulfilled,11/27/2017,58,0,58,0,58
7.96791E+11,11/27/2017,11/27/2017,,8.53763E+11,paid,fulfilled,11/27/2017,30.4,0,30.4,7.6,38
7.96798E+11,11/27/2017,11/27/2017,,8.53775E+11,paid,fulfilled,11/27/2017,55,0,55,0,55
7.96799E+11,11/27/2017,12/5/2017,,8691438111,paid,fulfilled,11/27/2017,24.53,0,22.4,5.6,28
7.96801E+11,11/27/2017,11/27/2017,,8691204831,paid,fulfilled,11/27/2017,16.43,0,15,0,15
7.96816E+11,11/27/2017,11/27/2017,,8.53794E+11,paid,fulfilled,11/27/2017,33.6,0,33.6,8.4,42
7.96817E+11,11/27/2017,11/28/2017,,8.53791E+11,partially_refunded,fulfilled,11/27/2017,141.04,0,128.8,32.2,161
7.96824E+11,11/27/2017,12/5/2017,,8.53792E+11,paid,fulfilled,11/27/2017,21.9,0,20,5,25
7.96829E+11,11/27/2017,11/27/2017,,6.44413E+11,paid,fulfilled,11/27/2017,36.14,0,33,15,48
7.96847E+11,11/27/2017,11/28/2017,,8.53826E+11,paid,fulfilled,11/27/2017,55.19,0,50.4,12.6,63
7.96852E+11,11/27/2017,11/28/2017,,4.17045E+11,paid,fulfilled,11/27/2017,79,0,79,0,79
7.96861E+11,11/27/2017,11/27/2017,,8.53831E+11,paid,fulfilled,11/27/2017,86.72,0,79.2,19.8,99
7.96864E+11,11/27/2017,11/27/2017,,8.53791E+11,paid,fulfilled,11/27/2017,79,0,79,0,79
7.96865E+11,11/27/2017,11/27/2017,,6.5096E+11,paid,fulfilled,11/27/2017,102.4,0,102.4,25.6,128
7.96866E+11,11/27/2017,11/27/2017,,8.53835E+11,paid,fulfilled,11/27/2017,63.07,0,57.6,14.4,72
7.96875E+11,11/27/2017,12/5/2017,,8754366559,paid,fulfilled,11/27/2017,119.2,15,104.2,5.6,109.8
7.96877E+11,11/27/2017,11/27/2017,,8.274E+11,paid,fulfilled,11/27/2017,58,0,58,0,58
7.96887E+11,11/27/2017,12/5/2017,,8.274E+11,paid,fulfilled,11/27/2017,48,0,48,0,48
7.96909E+11,11/27/2017,11/27/2017,,2.51524E+11,paid,fulfilled,11/27/2017,44.46,0,40.6,0,40.6
7.96914E+11,11/27/2017,12/5/2017,,2.48882E+11,paid,fulfilled,11/27/2017,128.7,0,128.7,23.6,152.3
7.9692E+11,11/27/2017,12/5/2017,,3.9209E+11,paid,fulfilled,11/27/2017,87,15,72,18,90
7.96925E+11,11/27/2017,12/5/2017,,4.21418E+11,paid,fulfilled,11/27/2017,67.89,0,62,0,62
7.96933E+11,11/27/2017,11/28/2017,,8.52553E+11,paid,fulfilled,11/27/2017,55.2,0,55.2,13.8,69
7.9694E+11,11/27/2017,11/28/2017,,2.48882E+11,paid,fulfilled,11/27/2017,39.2,0,39.2,9.8,49
7.96942E+11,11/27/2017,11/27/2017,,8688981727,paid,fulfilled,11/27/2017,86.4,0,86.4,15,101.4
7.96946E+11,11/27/2017,12/5/2017,,3.75563E+11,paid,fulfilled,11/27/2017,62.5,15,47.5,0,47.5
7.96958E+11,11/27/2017,11/28/2017,,6.51384E+11,refunded,fulfilled,11/27/2017,54.4,0,54.4,13.6,68
7.9696E+11,11/27/2017,12/5/2017,,4.83596E+11,paid,fulfilled,11/27/2017,30.4,0,30.4,7.6,38
7.96965E+11,11/27/2017,11/27/2017,,8.53934E+11,paid,fulfilled,11/27/2017,50.81,0,46.4,11.6,58
7.96966E+11,11/27/2017,11/28/2017,,8.50795E+11,paid,fulfilled,11/27/2017,30.66,0,28,10,38
7.96974E+11,11/27/2017,11/27/2017,,2.56335E+11,refunded,fulfilled,11/27/2017,15,0,15,0,15
7.96985E+11,11/27/2017,12/5/2017,,2.50851E+11,paid,fulfilled,11/27/2017,46.4,0,46.4,11.6,58
7.96995E+11,11/27/2017,11/27/2017,,7.45185E+11,paid,fulfilled,11/27/2017,38.4,0,38.4,9.6,48
7.97002E+11,11/27/2017,12/5/2017,,2.3666E+11,refunded,fulfilled,11/27/2017,117.38,0,107.2,26.8,134
7.97017E+11,11/27/2017,11/28/2017,,8.49437E+11,refunded,fulfilled,11/27/2017,55,0,55,0,55
7.97025E+11,11/27/2017,12/5/2017,,2.36813E+11,paid,fulfilled,11/27/2017,52.8,0,52.8,13.2,66
7.97036E+11,11/27/2017,11/27/2017,,8.54004E+11,refunded,fulfilled,11/27/2017,70.4,0,70.4,17.6,88
7.97038E+11,11/27/2017,11/28/2017,,2.36565E+11,paid,fulfilled,11/27/2017,36.79,0,33.6,8.4,42
7.9706E+11,11/27/2017,11/28/2017,,6.43209E+11,paid,fulfilled,11/27/2017,33.29,0,30.4,7.6,38
7.97069E+11,11/27/2017,11/28/2017,,2.28672E+11,paid,fulfilled,11/27/2017,13.14,0,12,50,62
7.97072E+11,11/27/2017,11/27/2017,,8.54013E+11,paid,fulfilled,11/27/2017,104,0,104,26,130
7.97075E+11,11/27/2017,,,1.96982E+11,partially_refunded,partial,11/27/2017,64,0,64,16,80
7.97092E+11,11/27/2017,,,5.43629E+11,partially_refunded,partial,11/27/2017,167.54,0,153,0,153
7.97092E+11,11/27/2017,11/28/2017,,2.36402E+11,paid,fulfilled,11/27/2017,36.8,0,36.8,5,41.8
7.97097E+11,11/27/2017,12/5/2017,,8884549151,paid,fulfilled,11/27/2017,42.05,0,38.4,9.6,48
7.97115E+11,11/27/2017,12/5/2017,,4.16362E+11,paid,fulfilled,11/27/2017,230,15,215,39,254
7.97122E+11,11/27/2017,12/5/2017,,7.69949E+11,paid,fulfilled,11/27/2017,30.4,0,30.4,7.6,38
7.97131E+11,11/27/2017,11/27/2017,,8.54106E+11,paid,fulfilled,11/27/2017,63.07,0,57.6,14.4,72
7.9714E+11,11/27/2017,1/11/2018,,6.73293E+11,paid,fulfilled,11/27/2017,91.8,15,76.8,19.2,96
7.9715E+11,11/27/2017,11/27/2017,,8.54129E+11,paid,fulfilled,11/27/2017,50.81,0,46.4,11.6,58
7.97166E+11,11/27/2017,12/5/2017,,8.54144E+11,refunded,fulfilled,11/27/2017,28.03,0,25.6,6.4,32
7.97173E+11,11/27/2017,12/5/2017,,7.79636E+11,paid,fulfilled,11/27/2017,125.2,10,115.2,28.8,144
7.97182E+11,11/27/2017,12/5/2017,,7.5532E+11,partially_refunded,fulfilled,11/27/2017,70.08,0,64,16,80
7.97186E+11,11/27/2017,11/27/2017,,8.5416E+11,refunded,fulfilled,11/27/2017,75.77,0,69.2,0,69.2
7.97191E+11,11/27/2017,11/27/2017,,8689739999,paid,fulfilled,11/27/2017,50.81,0,46.4,11.6,58
7.97192E+11,11/27/2017,11/27/2017,,8691512671,partially_refunded,fulfilled,11/27/2017,231.05,0,211,20.8,231.8
7.97195E+11,11/27/2017,11/28/2017,,8.54177E+11,refunded,fulfilled,11/27/2017,33.29,0,30.4,7.6,38
7.97206E+11,11/27/2017,11/27/2017,,5.67953E+11,refunded,fulfilled,11/27/2017,25.6,0,25.6,6.4,32
7.97208E+11,11/27/2017,11/28/2017,,4.89082E+11,paid,fulfilled,11/27/2017,104.8,0,104.8,26.2,131
7.97218E+11,11/27/2017,11/27/2017,,8689923295,refunded,fulfilled,11/27/2017,55.5,0,55.5,25,80.5
7.97235E+11,11/27/2017,12/5/2017,,5.42287E+11,paid,fulfilled,11/27/2017,183.96,0,168,0,168
7.97237E+11,11/27/2017,12/5/2017,,8.54207E+11,paid,fulfilled,11/27/2017,50.81,0,46.4,11.6,58
7.97248E+11,11/27/2017,11/27/2017,,8.54226E+11,paid,fulfilled,11/27/2017,70.74,0,70.74,7.86,78.6
7.97252E+11,11/27/2017,11/27/2017,,6.41976E+11,refunded,fulfilled,11/27/2017,68,0,62.1,6.9,69
7.97253E+11,11/27/2017,12/5/2017,,8.54237E+11,paid,fulfilled,11/27/2017,58,10,48,0,48
7.97509E+11,11/27/2017,12/5/2017,,6.65132E+11,paid,fulfilled,11/27/2017,91.6,15,76.6,10.4,87
7.97597E+11,11/27/2017,11/27/2017,,3.74993E+11,paid,fulfilled,11/27/2017,95.4,0,95.4,7.6,103
7.97741E+11,11/27/2017,11/28/2017,,8.54374E+11,refunded,fulfilled,11/27/2017,45.55,0,41.6,10.4,52
7.97761E+11,11/27/2017,11/27/2017,,8.544E+11,paid,fulfilled,11/27/2017,39.5,0,39.5,0,39.5
7.97789E+11,11/27/2017,11/27/2017,,6.41985E+11,paid,fulfilled,11/27/2017,55.2,0,55.2,13.8,69
7.97799E+11,11/27/2017,11/27/2017,,6.67338E+11,paid,fulfilled,11/27/2017,46.4,0,46.4,11.6,58
7.97849E+11,11/27/2017,11/28/2017,,8.54486E+11,paid,fulfilled,11/27/2017,28.35,0,28.35,3.15,31.5
7.97918E+11,11/27/2017,,11/28/2017,4.14515E+11,refunded,,11/27/2017,22.5,0,22.5,0,22.5
7.97934E+11,11/27/2017,11/28/2017,,8723504927,paid,fulfilled,11/27/2017,98.2,0,98.2,20.8,119
7.97968E+11,11/27/2017,12/5/2017,,5.88087E+11,paid,fulfilled,11/27/2017,161.2,10,151.2,37.8,189
7.98002E+11,11/27/2017,11/28/2017,,4.84039E+11,paid,fulfilled,11/27/2017,113.6,0,113.6,28.4,142
7.98035E+11,11/27/2017,12/5/2017,,8.54719E+11,paid,fulfilled,11/27/2017,55.2,0,55.2,13.8,69
7.98039E+11,11/27/2017,,12/5/2017,8.53611E+11,refunded,,11/27/2017,23.5,10,13.5,1.5,15
7.98045E+11,11/27/2017,12/5/2017,,7.71361E+11,paid,fulfilled,11/27/2017,25.6,0,25.6,6.4,32
7.9806E+11,11/27/2017,,,8.54741E+11,partially_refunded,partial,11/27/2017,116.2,0,116.2,10.4,126.6
7.98083E+11,11/27/2017,12/5/2017,,8.54775E+11,paid,fulfilled,11/27/2017,38.4,0,38.4,9.6,48
7.98099E+11,11/27/2017,11/28/2017,,8923956511,paid,fulfilled,11/27/2017,24,0,24,10,34
7.98125E+11,11/27/2017,12/5/2017,,6.46474E+11,paid,fulfilled,11/27/2017,38.4,0,38.4,9.6,48
7.98141E+11,11/27/2017,,11/30/2017,8.54841E+11,refunded,,11/27/2017,19.71,0,18,10,28
7.98148E+11,11/27/2017,12/5/2017,,8689176927,paid,fulfilled,11/27/2017,38.4,0,38.4,9.6,48
7.98174E+11,11/27/2017,12/5/2017,,6.30804E+11,paid,fulfilled,11/27/2017,68.8,0,68.8,17.2,86
7.98183E+11,11/27/2017,12/5/2017,,8.54824E+11,paid,fulfilled,11/27/2017,22.4,0,22.4,5.6,28
7.98224E+11,11/27/2017,11/28/2017,,8.54938E+11,paid,fulfilled,11/27/2017,15.75,0,15.75,1.75,17.5
7.9823E+11,11/27/2017,11/28/2017,,8692084639,paid,fulfilled,11/27/2017,45.55,0,41.6,10.4,52
7.98249E+11,11/27/2017,11/28/2017,,8698181599,paid,fulfilled,11/27/2017,18.4,0,16.8,0,16.8
7.98254E+11,11/27/2017,12/5/2017,,8.54977E+11,paid,fulfilled,11/27/2017,30.4,0,30.4,7.6,38
7.98257E+11,11/27/2017,,,8.54976E+11,partially_refunded,partial,11/27/2017,79.5,0,79.5,0,79.5
7.9826E+11,11/27/2017,11/28/2017,,8.05948E+11,paid,fulfilled,11/27/2017,96.36,0,88,22,110
7.98328E+11,11/27/2017,11/28/2017,,8.55058E+11,paid,fulfilled,11/27/2017,28.8,0,28.8,0,28.8
7.98331E+11,11/27/2017,12/5/2017,,3.79085E+11,refunded,fulfilled,11/27/2017,85,0,85,10.4,95.4
7.98334E+11,11/27/2017,,,8.55071E+11,partially_refunded,partial,11/27/2017,128.88,0,128.88,14.32,143.2
7.98391E+11,11/27/2017,11/29/2017,,8.55071E+11,paid,fulfilled,11/27/2017,303,0,303,0,303
7.98405E+11,11/27/2017,12/5/2017,,8689820831,paid,fulfilled,11/27/2017,24.53,0,22.4,5.6,28
7.98427E+11,11/27/2017,11/29/2017,,8.55198E+11,paid,fulfilled,11/27/2017,15,0,15,0,15
7.98439E+11,11/27/2017,11/29/2017,,8.55216E+11,paid,fulfilled,11/27/2017,36.79,0,33.6,8.4,42
7.98439E+11,11/27/2017,12/5/2017,,2.80479E+11,paid,fulfilled,11/27/2017,0,0,0,186,186
7.99778E+11,11/29/2017,12/7/2017,,8.11122E+11,paid,fulfilled,11/29/2017,0,0,0,157.4,157.4
7.98477E+11,11/28/2017,12/5/2017,,8699718559,paid,fulfilled,11/28/2017,77.96,0,71.2,17.8,89
7.98511E+11,11/28/2017,12/5/2017,,2.49434E+11,paid,fulfilled,11/28/2017,33.6,0,33.6,8.4,42
7.98513E+11,11/28/2017,12/5/2017,,8.55052E+11,paid,fulfilled,11/28/2017,284.7,0,260,65,325
7.98544E+11,11/28/2017,11/29/2017,,8702513119,paid,fulfilled,11/28/2017,100,0,100,0,100
7.98583E+11,11/28/2017,12/5/2017,,3.69948E+11,paid,fulfilled,11/28/2017,42.05,0,38.4,9.6,48
7.98625E+11,11/28/2017,11/29/2017,,2.5111E+11,paid,fulfilled,11/28/2017,63.07,0,57.6,14.4,72
7.98631E+11,11/28/2017,12/5/2017,,8.55465E+11,paid,fulfilled,11/28/2017,77.31,0,70.6,10.4,81
7.98653E+11,11/28/2017,12/5/2017,,8.55496E+11,paid,fulfilled,11/28/2017,196.5,0,196.5,0,196.5
7.98665E+11,11/28/2017,11/29/2017,,8.55513E+11,paid,fulfilled,11/28/2017,193,0,193,0,193
7.98671E+11,11/28/2017,11/29/2017,,5.43648E+11,paid,fulfilled,11/28/2017,46.4,0,46.4,11.6,58
7.98701E+11,11/28/2017,,11/28/2017,8.5556E+11,refunded,,11/28/2017,38.88,0,38.88,4.32,43.2
7.98715E+11,11/28/2017,11/29/2017,,8.55582E+11,paid,fulfilled,11/28/2017,45,0,45,10,55
7.98723E+11,11/28/2017,,,8.55597E+11,partially_refunded,partial,11/28/2017,126.4,0,126.4,31.6,158
7.98741E+11,11/28/2017,12/5/2017,,8.55623E+11,paid,fulfilled,11/28/2017,203.01,0,185.4,20.6,206
7.98742E+11,11/28/2017,11/29/2017,,8.55621E+11,paid,fulfilled,11/28/2017,120.8,0,120.8,30.2,151
7.98746E+11,11/28/2017,11/29/2017,,8.55131E+11,paid,fulfilled,11/28/2017,18.07,0,16.5,10,26.5
7.98749E+11,11/28/2017,11/29/2017,,8.55632E+11,paid,fulfilled,11/28/2017,205.6,0,205.6,0,205.6
7.9875E+11,11/28/2017,11/29/2017,,8702946335,refunded,fulfilled,11/28/2017,75.56,0,69,0,69
7.98762E+11,11/28/2017,12/5/2017,,8692679199,paid,fulfilled,11/28/2017,134.4,0,134.4,33.6,168
7.98762E+11,11/28/2017,,,4.22835E+11,partially_refunded,partial,11/28/2017,382.2,0,382.2,91.8,474
7.98763E+11,11/28/2017,,11/30/2017,8691234015,refunded,,11/28/2017,7,0,7,25,32
7.9877E+11,11/28/2017,11/29/2017,,8.5566E+11,paid,fulfilled,11/28/2017,54.31,0,49.6,12.4,62
7.98776E+11,11/28/2017,11/29/2017,,5.43775E+11,paid,fulfilled,11/28/2017,42.05,0,38.4,9.6,48
7.98776E+11,11/28/2017,11/29/2017,,8693614367,paid,fulfilled,11/28/2017,50.4,0,50.4,0,50.4
7.98798E+11,11/28/2017,11/29/2017,,2.77274E+11,paid,fulfilled,11/28/2017,15,0,15,0,15
7.98799E+11,11/28/2017,11/29/2017,,8.47416E+11,paid,fulfilled,11/28/2017,63.18,0,57.7,6.3,64
7.98823E+11,11/28/2017,12/5/2017,,8.55746E+11,paid,fulfilled,11/28/2017,16.56,0,15.12,1.68,16.8
7.98825E+11,11/28/2017,11/29/2017,,5.9416E+11,refunded,fulfilled,11/28/2017,54.31,0,49.6,12.4,62
7.98827E+11,11/28/2017,11/29/2017,,2.37477E+11,paid,fulfilled,11/28/2017,59.57,0,54.4,13.6,68
7.989E+11,11/28/2017,11/29/2017,,6.35843E+11,paid,fulfilled,11/28/2017,18.4,0,16.8,0,16.8
7.98932E+11,11/28/2017,12/5/2017,,7.15298E+11,paid,fulfilled,11/28/2017,43.8,15,28.8,0,28.8
7.99233E+11,11/28/2017,12/5/2017,,8.56274E+11,paid,fulfilled,11/28/2017,0,0,0,79,79
7.99247E+11,11/28/2017,11/30/2017,,7.65682E+11,paid,fulfilled,11/28/2017,18.5,7,11.5,0,11.5
7.99267E+11,11/28/2017,11/30/2017,,2.80479E+11,paid,fulfilled,11/28/2017,0,0,0,85,85
7.99269E+11,11/28/2017,11/30/2017,,2.80479E+11,paid,fulfilled,11/28/2017,0,0,0,100,100
7.99423E+11,11/28/2017,11/30/2017,,8.55071E+11,paid,fulfilled,11/28/2017,50.2,7,43.2,0,43.2
7.99448E+11,11/28/2017,11/30/2017,,7.94457E+11,paid,fulfilled,11/28/2017,23.8,7,16.8,0,16.8
7.99449E+11,11/28/2017,11/30/2017,,8.52523E+11,partially_refunded,fulfilled,11/28/2017,56.28,7,45,0,45
7.99749E+11,11/29/2017,11/30/2017,,8.56898E+11,paid,fulfilled,11/29/2017,45.88,7,38.88,4.32,43.2
7.99757E+11,11/29/2017,12/5/2017,,7.58228E+11,paid,fulfilled,11/29/2017,0,0,0,72,72
7.99761E+11,11/29/2017,11/30/2017,,5.09617E+11,paid,fulfilled,11/29/2017,0,0,0,65,65
7.99774E+11,11/29/2017,,,2.30468E+11,paid,,11/29/2017,0,0,0,113,113
7.99818E+11,11/29/2017,11/30/2017,,8.56992E+11,paid,fulfilled,11/29/2017,0,0,0,62,62
7.99822E+11,11/29/2017,12/5/2017,,7.6951E+11,paid,fulfilled,11/29/2017,240,0,240,0,240
7.99864E+11,11/29/2017,11/30/2017,,3.8002E+11,paid,fulfilled,11/29/2017,261,0,261,0,261
8.00033E+11,11/29/2017,,,8699838751,partially_refunded,fulfilled,11/29/2017,69,10,59,0,59
8.0004E+11,11/29/2017,12/5/2017,,8.39517E+11,paid,fulfilled,11/29/2017,73.5,15,58.5,6.5,65
8.07445E+11,12/4/2017,12/4/2017,,2.80479E+11,paid,fulfilled,12/4/2017,0,0,0,137,137
8.00057E+11,11/29/2017,12/5/2017,,8699838751,paid,fulfilled,11/29/2017,72,10,62,0,62
8.00428E+11,11/29/2017,11/30/2017,,8688010527,paid,fulfilled,11/29/2017,40.6,7,33.6,0,33.6
8.01036E+11,11/29/2017,12/5/2017,,8.58436E+11,paid,fulfilled,11/29/2017,79.8,15,64.8,7.2,72
8.01283E+11,11/30/2017,12/5/2017,,8.58788E+11,paid,fulfilled,11/30/2017,101,0,101,0,101
8.01426E+11,11/30/2017,11/30/2017,,2.28671E+11,partially_refunded,fulfilled,11/30/2017,71.61,7,59,0,59
8.01537E+11,11/30/2017,11/30/2017,,8.59127E+11,paid,fulfilled,11/30/2017,148.5,0,148.5,16.5,165
8.01574E+11,11/30/2017,11/30/2017,,8.53915E+11,paid,fulfilled,11/30/2017,60.1,7,53.1,5.9,59
8.01988E+11,11/30/2017,,,8.59719E+11,partially_refunded,fulfilled,11/30/2017,60.4,7,53.4,0,53.4
8.02063E+11,11/30/2017,1/11/2018,,8.59801E+11,paid,fulfilled,11/30/2017,34,15,19,0,19
8.02177E+11,11/30/2017,12/3/2017,,8.27881E+11,paid,fulfilled,11/30/2017,85.84,7,72,0,72
8.02205E+11,11/30/2017,12/3/2017,,3.79273E+11,partially_refunded,fulfilled,11/30/2017,72,7,65,0,65
8.02214E+11,11/30/2017,12/7/2017,,8.11698E+11,paid,fulfilled,11/30/2017,0,0,0,99,99
8.02272E+11,11/30/2017,12/3/2017,,8.60033E+11,paid,fulfilled,11/30/2017,71.06,7,58.5,6.5,65
8.02386E+11,11/30/2017,12/5/2017,,8.60149E+11,paid,fulfilled,11/30/2017,60.1,7,53.1,5.9,59
8.02391E+11,11/30/2017,12/3/2017,,8.60158E+11,paid,fulfilled,11/30/2017,23.56,7,15.12,1.68,16.8
8.0247E+11,11/30/2017,12/7/2017,,8.60239E+11,paid,fulfilled,11/30/2017,79.8,15,64.8,7.2,72
8.02508E+11,11/30/2017,12/5/2017,,8.60265E+11,paid,fulfilled,11/30/2017,23.43,7,15,0,15
8.02514E+11,11/30/2017,1/11/2018,,8.60276E+11,paid,fulfilled,11/30/2017,68.1,15,53.1,5.9,59
8.02566E+11,11/30/2017,12/3/2017,,8.60325E+11,paid,fulfilled,11/30/2017,32.2,7,25.2,2.8,28
8.02643E+11,12/1/2017,12/3/2017,,8.60395E+11,paid,fulfilled,12/1/2017,46,7,39,0,39
8.02687E+11,12/1/2017,12/3/2017,,8.60458E+11,paid,fulfilled,12/1/2017,58.3,7,51.3,5.7,57
8.02692E+11,12/1/2017,12/3/2017,,2.34608E+11,partially_refunded,fulfilled,12/1/2017,64.16,7,52.2,5.8,58
8.02695E+11,12/1/2017,12/7/2017,,8691486687,paid,fulfilled,12/1/2017,57.75,15,42.75,4.75,47.5
8.02703E+11,12/1/2017,12/3/2017,,8.34283E+11,paid,fulfilled,12/1/2017,242,0,221,0,221
8.02709E+11,12/1/2017,12/3/2017,,8.60453E+11,paid,fulfilled,12/1/2017,35.47,7,26,0,26
8.02711E+11,12/1/2017,12/3/2017,,8.60481E+11,paid,fulfilled,12/1/2017,97,7,90,10,100
8.02782E+11,12/1/2017,12/5/2017,,8.51831E+11,paid,fulfilled,12/1/2017,24.5,7,17.5,0,17.5
8.02902E+11,12/1/2017,12/3/2017,,8.60702E+11,paid,fulfilled,12/1/2017,198,0,198,0,198
8.02903E+11,12/1/2017,,12/18/2017,8.60704E+11,refunded,,12/1/2017,84.48,15,69.48,7.72,77.2
8.02986E+11,12/1/2017,12/5/2017,,8.60804E+11,paid,fulfilled,12/1/2017,38.5,7,31.5,3.5,35
8.0301E+11,12/1/2017,12/3/2017,,8.60828E+11,paid,fulfilled,12/1/2017,21.78,7,13.5,1.5,15
8.03034E+11,12/1/2017,12/3/2017,,8.60868E+11,paid,fulfilled,12/1/2017,51.46,7,40.6,0,40.6
8.03052E+11,12/1/2017,12/7/2017,,5.98066E+11,paid,fulfilled,12/1/2017,202,0,202,0,202
8.0311E+11,12/1/2017,12/3/2017,,2.61455E+11,paid,fulfilled,12/1/2017,70.51,7,58,0,58
8.0317E+11,12/1/2017,12/5/2017,,8.61022E+11,paid,fulfilled,12/1/2017,40.51,7,30.6,3.4,34
8.03217E+11,12/1/2017,12/7/2017,,8.60425E+11,paid,fulfilled,12/1/2017,114,15,99,11,110
8.03217E+11,12/1/2017,,,8.6107E+11,partially_refunded,fulfilled,12/1/2017,86.1,15,71.1,7.9,79
8.03317E+11,12/1/2017,12/7/2017,,8.61184E+11,paid,fulfilled,12/1/2017,51.54,15,36.54,4.06,40.6
